SKU,UOM,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
8415655,Eaches,33,20,28,21,3,20,33,1,22,15,27,6
8415663,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8415671,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8415689,Eaches,91,119,795,513,379,539,274,842,662,399,762,219
8415697,Eaches,80,459,636,240,335,226,178,539,476,232,255,442
8415705,Eaches,321,589,435,375,649,23,295,389,549,192,395,312
8415713,Eaches,443,640,72,176,436,590,222,204,137,786,1,112
8415721,Eaches,258,672,506,188,111,229,530,686,560,618,330,582
8415739,Eaches,84,209,121,340,40,23,5,556,363,308,232,335
8415747,Eaches,698,849,755,541,830,458,99,232,94,653,908,820
8415754,Eaches,737,146,96,323,127,731,1063,773,574,356,16,861
8415762,Eaches,112,371,338,286,483,467,6,401,306,97,1,420
8415770,Eaches,243,238,267,309,47,353,353,531,537,30,425,95
8415788,Eaches,22,379,581,138,585,421,520,45,15,165,77,538
8415796,Eaches,139,134,226,36,187,110,112,83,104,128,10,300
8415812,Eaches,3,21,31,15,14,29,1,31,29,7,17,14
8415820,Eaches,231,604,56,789,610,650,265,19,101,242,339,313
8415838,Eaches,161,131,386,235,160,592,150,297,157,221,421,126
8415846,Eaches,42,549,130,113,213,505,154,660,105,46,11,427
8415853,Eaches,561,699,495,288,177,44,247,501,295,410,714,497
8415861,Eaches,583,597,460,239,440,604,431,306,188,468,53,524
8415879,Eaches,39,113,338,321,48,640,156,108,560,64,615,203
8415887,Eaches,182,398,167,69,413,433,63,56,587,322,529,409
8415895,Eaches,1,0,1,1,1,0,1,1,0,0,0,1
8415903,Eaches,12,2,3,12,12,7,13,10,12,8,6,7
8415911,Eaches,20,21,9,20,4,9,4,7,15,13,11,19
8415929,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8415937,Eaches,17,10,40,29,20,6,33,47,50,24,35,61
8415945,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8415952,Eaches,60,207,125,4,176,154,5,110,62,11,15,96
8415960,Eaches,69,59,106,33,39,64,78,65,41,109,75,98
8415978,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8415986,Eaches,555,42,176,20,250,408,427,100,44,46,64,384
8415994,Eaches,549,250,317,764,491,385,72,37,437,542,689,152
8416018,Eaches,37,24,8,2,1,17,9,32,27,7,41,6
8416026,Eaches,13,73,229,387,69,398,349,260,397,385,4,131
8416034,Eaches,53,397,662,475,347,332,336,132,639,473,607,273
8416042,Eaches,320,169,142,423,888,513,545,270,479,285,461,684
8416059,Eaches,107,430,318,888,715,357,458,286,893,372,88,915
8416067,Eaches,5,274,552,790,494,693,91,335,484,839,693,164
8416075,Eaches,7,194,305,226,27,391,79,48,269,143,22,58
8416083,Eaches,563,194,1014,677,861,583,328,816,168,813,991,549
8416091,Eaches,424,373,180,233,27,380,314,133,100,571,339,572
8416109,Eaches,6,9,31,34,1,4,2,32,26,18,6,11
8416117,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8416125,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8416133,Eaches,217,28,116,45,281,472,347,89,247,280,27,212
8416141,Eaches,268,471,90,226,416,218,196,92,249,42,133,163
8416158,Eaches,301,257,456,594,394,25,90,125,427,401,123,261
8416166,Eaches,586,328,644,309,103,582,365,531,252,121,157,453
8416174,Eaches,695,46,706,777,549,965,888,321,457,915,114,366
8416182,Eaches,274,199,444,537,297,95,372,154,496,596,122,124
8416190,Eaches,532,488,803,191,461,124,833,261,543,408,853,729
8416208,Eaches,344,395,586,838,659,341,33,715,567,838,459,638
8416224,Eaches,3,0,3,1,3,1,3,0,1,4,2,0
8416240,Eaches,0,1,1,0,1,0,1,0,1,0,1,0
8416265,Eaches,372,470,154,277,12,40,82,346,511,309,581,887
8416281,Eaches,0,-9,-14,-13,-12,-1,-14,-3,-6,-13,-8,-9
8416299,Eaches,379,346,133,350,369,310,109,129,13,12,51,338
8416323,Eaches,171,28,265,297,277,261,285,176,275,249,179,301
8416331,Eaches,6,27,45,46,34,9,45,48,41,31,26,35
8416349,Eaches,22,68,41,97,81,14,101,60,66,70,12,64
8416356,Eaches,3,6,8,6,3,6,6,1,7,5,9,5
8416364,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8416372,Eaches,2,2,1,1,1,2,1,0,0,1,1,1
8416380,Eaches,244,171,520,383,318,59,455,632,484,297,599,634
8416398,Eaches,344,183,416,11,88,380,209,386,337,576,310,407
8416406,Eaches,230,180,540,108,236,57,94,302,252,126,411,60
8416414,Eaches,71,297,335,341,373,319,328,161,22,376,367,342
8416422,Eaches,20,73,80,106,120,36,132,29,218,117,62,42
8416430,Eaches,1111,33,1566,379,1153,473,783,1049,1523,1258,1636,497
8416448,Eaches,0,1,1,1,1,1,1,0,0,1,0,1
8416455,Eaches,9,12,25,4,22,15,2,9,14,3,24,8
8416463,Eaches,156,134,131,275,34,245,158,330,219,40,200,96
8416471,Eaches,9,33,47,48,28,6,1,27,49,58,38,56
8416489,Eaches,1,1,3,2,1,0,0,0,3,1,0,0
8416497,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8416513,Eaches,562,629,526,439,590,31,744,195,950,895,646,256
8416521,Eaches,274,748,332,218,215,394,681,475,405,508,591,527
8416547,Eaches,29,27,28,15,15,0,19,35,24,22,13,9
8416562,Eaches,1,119,171,43,125,46,52,58,94,95,188,114
8416570,Eaches,239,70,110,231,10,194,211,0,153,166,196,95
8416588,Eaches,125,106,42,112,45,3,140,74,17,104,144,137
8416596,Eaches,3,5,5,2,1,4,1,5,3,1,1,1
8416604,Eaches,339,203,296,170,286,330,106,98,224,189,236,40
8416612,Eaches,495,137,641,607,79,355,38,84,163,186,596,342
8416638,Eaches,356,393,377,254,529,319,464,200,502,505,242,158
8416646,Eaches,350,49,32,46,325,296,206,302,222,337,271,243
8416653,Eaches,34,6,34,5,28,32,21,18,16,22,16,31
8416661,Eaches,6,14,14,14,14,10,9,13,12,7,2,8
8416679,Eaches,211,104,375,208,398,212,59,151,134,194,222,163
8416687,Eaches,2,4,3,6,1,4,3,5,1,3,1,4
8416695,Eaches,59,78,3,112,116,36,42,141,92,54,3,36
8416760,Eaches,17,17,14,0,13,4,19,10,17,7,2,20
8416778,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8416786,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8416794,Eaches,5,0,4,5,1,3,3,4,3,3,0,5
8416802,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8416810,Eaches,1,0,1,1,0,1,0,1,0,0,0,0
8416828,Eaches,0,0,1,1,1,0,0,0,1,1,1,0
8416836,Eaches,14,22,21,10,32,1,24,37,27,6,23,0
8416844,Eaches,1,3,2,0,0,3,2,1,2,2,3,3
8416851,Eaches,1,1,0,1,1,1,0,0,1,1,1,1
8416893,Eaches,6,1,11,7,3,11,13,13,8,8,13,0
8416901,Eaches,2,4,10,6,14,11,9,12,2,11,13,8
8416919,Eaches,244,1292,221,830,680,1804,1214,107,702,1028,682,214
8416927,Eaches,1275,1048,577,1262,752,35,1345,1996,57,1698,1204,97
8416935,Eaches,721,1003,658,1267,833,1387,766,1254,1314,362,860,299
8416968,Eaches,1042,262,402,698,753,733,92,392,910,485,279,1287
8416984,Eaches,456,905,1486,591,1050,1333,1277,138,759,778,1188,1367
8416992,Eaches,1703,1569,1865,769,265,1754,2046,1889,2060,415,1617,186
8417008,Eaches,28,12,69,100,29,97,182,33,175,8,47,166
8417016,Eaches,1,0,1,0,0,1,1,1,0,0,1,1
8417024,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8417032,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8417040,Eaches,63,69,141,582,735,91,746,569,880,78,316,850
8417057,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8417073,Eaches,375,625,2430,1093,3055,3596,2631,116,3209,2887,3120,1220
8417081,Eaches,856,1375,1164,1048,1159,12,1329,565,374,1046,429,507
8417099,Eaches,333,246,309,133,400,197,400,313,7,421,85,180
8417107,Eaches,1398,1442,1940,160,1448,1283,1189,101,74,1399,1191,1525
8417115,Eaches,95,233,310,384,162,21,458,247,287,63,191,390
8417123,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8417131,Eaches,0,1,0,1,0,1,0,0,1,0,0,1
8417149,Eaches,290,434,259,703,308,682,328,611,628,5,87,394
8417156,Eaches,24,649,591,666,555,310,115,621,614,352,205,280
8417164,Eaches,8,504,131,149,129,662,138,79,406,586,649,245
8417172,Eaches,373,389,755,110,208,481,469,32,741,107,574,108
8417198,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8417206,Eaches,51,89,21,82,46,6,65,6,75,33,14,25
8417214,Eaches,394,200,436,720,444,192,695,70,121,51,605,33
8417222,Eaches,40,9,153,131,297,51,87,116,191,52,184,251
8417230,Eaches,206,474,670,882,766,756,377,540,86,344,90,820
8417248,Eaches,661,651,283,522,329,244,264,145,348,418,420,180
8417255,Eaches,394,478,14,417,546,414,216,153,478,305,301,604
8417263,Eaches,19,320,387,245,630,614,378,377,144,537,126,461
8417271,Eaches,20,38,99,4,162,6,73,121,106,113,28,169
8417289,Eaches,125,482,599,127,684,717,697,573,111,100,47,517
8417297,Eaches,847,748,866,846,3,811,469,1005,343,175,412,593
8417305,Eaches,0,0,1,1,0,1,0,0,0,0,1,0
8417313,Eaches,131,592,482,668,161,689,667,243,595,448,631,130
8417321,Eaches,596,247,661,277,959,249,536,335,938,666,897,205
8417354,Eaches,72,16,161,363,375,316,163,45,87,255,6,140
8417362,Eaches,445,302,666,441,533,251,489,89,77,242,686,572
8417370,Eaches,339,238,761,571,69,414,383,311,349,233,26,761
8417388,Eaches,632,703,199,331,256,374,748,571,490,706,155,64
8417396,Eaches,22,78,668,470,651,798,536,286,435,840,484,636
8417404,Eaches,23,14,24,9,5,23,22,8,16,2,24,22
8417412,Eaches,65,307,441,17,437,563,75,223,718,604,453,215
8417438,Eaches,3,3,2,3,0,1,3,1,1,1,2,2
8417446,Eaches,7,1,12,4,14,15,17,17,19,24,14,10
8417453,Eaches,43,15,48,42,17,20,49,36,0,38,17,26
8417461,Eaches,100,64,42,76,12,69,93,81,97,10,39,42
8417479,Eaches,106,79,47,1,136,74,69,37,147,164,168,148
8417487,Eaches,403,208,317,375,266,518,131,258,418,459,99,100
8417495,Eaches,259,73,215,268,1,195,270,99,158,12,62,53
8417503,Eaches,141,142,103,97,167,136,116,162,230,37,41,222
8417511,Eaches,60,375,265,631,165,294,95,561,664,1,400,357
8417529,Eaches,30,243,82,873,815,706,439,709,17,848,448,543
8417537,Eaches,345,361,426,228,130,436,51,324,117,180,434,287
8417545,Eaches,505,734,5,5,771,729,512,562,73,776,587,350
8417552,Eaches,687,1517,915,509,1379,1275,161,1084,440,1530,1239,1014
8417560,Eaches,65,11,111,96,117,86,31,90,68,87,3,104
8417578,Eaches,22,5,95,8,21,46,23,84,60,98,31,133
8417594,Eaches,4,4,4,4,0,5,2,4,3,2,5,1
8417602,Eaches,15,14,9,6,10,6,10,17,3,14,7,11
8417610,Eaches,267,747,311,133,236,468,644,821,107,119,330,353
8417628,Eaches,14,22,163,137,177,115,151,121,45,91,139,66
8417636,Eaches,1,73,82,42,42,43,30,96,49,103,78,107
8417644,Eaches,206,152,343,319,82,293,311,142,403,141,298,442
8417651,Eaches,23,145,175,152,227,163,90,13,47,10,55,74
8417685,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8417693,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8417701,Eaches,3,4,8,8,4,7,9,9,8,6,5,5
8417719,Eaches,179,327,372,410,406,97,189,344,227,28,364,37
8417727,Eaches,91,257,199,254,80,237,22,184,324,157,148,200
8417735,Eaches,1,1,1,2,0,2,1,2,1,1,2,2
8417743,Eaches,17,13,15,31,1,1,5,24,32,4,6,13
8417750,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8417776,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8417784,Eaches,809,658,932,1499,444,431,1366,1355,1355,1390,1463,649
8417792,Eaches,868,596,257,267,494,770,202,147,802,511,597,540
8417800,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8417818,Eaches,147,4,20,24,69,206,35,99,87,153,8,35
8417826,Eaches,443,34,39,310,1,17,9,161,264,524,42,13
8417834,Eaches,12,36,36,35,52,37,50,61,31,53,45,47
8417842,Eaches,96,105,138,198,94,35,74,78,122,80,29,53
8417859,Eaches,28,189,69,90,153,181,29,121,67,44,95,87
8417867,Eaches,0,1,2,1,2,2,1,2,0,2,0,2
8417875,Eaches,1,1,2,1,1,1,1,1,1,0,1,0
8417883,Eaches,0,0,1,1,0,1,0,0,1,1,1,1
8417891,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8417909,Eaches,1,1,0,0,0,1,1,1,0,2,1,0
8417917,Eaches,0,0,0,0,1,1,1,1,1,1,0,1
8417925,Eaches,189,497,327,358,51,333,541,68,520,207,241,540
8417933,Eaches,1,4,1,11,1,9,9,6,3,1,10,7
8417941,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8417966,Eaches,76,131,213,385,142,10,42,47,68,98,73,195
8417974,Eaches,62,15,114,53,2,42,140,19,103,60,105,84
8417982,Eaches,168,242,211,149,179,201,36,142,86,185,209,131
8417990,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8418006,Eaches,2,3,1,2,0,3,1,2,2,0,3,1
8418014,Eaches,29,45,78,151,109,86,142,95,104,66,108,73
8418022,Eaches,0,1,1,0,0,1,1,0,1,0,0,1
8418030,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8418055,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8418063,Eaches,52,235,323,379,164,336,496,309,198,101,44,195
8418071,Eaches,96,200,620,233,617,563,27,548,327,618,58,626
8418089,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8418097,Eaches,192,60,356,301,199,49,158,345,34,235,55,21
8418105,Eaches,10,2,2,7,6,3,8,2,8,11,2,3
8418113,Eaches,36,63,63,20,62,45,7,51,69,61,54,28
8418121,Eaches,1,1,3,1,2,2,4,3,2,2,0,1
8418139,Eaches,0,1,4,4,2,0,4,4,2,1,2,2
8418147,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8418154,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8418162,Eaches,1,0,1,1,6,5,2,3,2,4,5,4
8418188,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8418196,Eaches,3,4,5,1,5,5,2,3,2,3,3,1
8418204,Eaches,1,1,2,0,2,1,1,2,0,2,1,0
8418212,Eaches,4,0,0,5,12,2,3,10,9,12,1,2
8418220,Eaches,5,1,5,2,1,4,5,5,5,5,3,3
8418238,Eaches,2,8,6,2,1,1,2,1,8,6,0,4
8418246,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8418253,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8418261,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8418279,Eaches,1,0,0,1,1,0,0,1,0,0,0,1
8418287,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8418295,Eaches,1,3,3,2,1,0,2,3,0,1,0,2
8418311,Eaches,7,47,64,37,67,39,56,44,20,36,21,54
8418329,Eaches,253,364,59,417,681,24,329,206,351,679,294,784
8418337,Eaches,443,254,285,85,12,74,368,169,96,321,169,92
8418345,Eaches,1,0,0,1,0,0,0,0,1,0,0,0
8418352,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8418360,Eaches,715,135,934,419,1139,922,18,1621,1470,829,1270,825
8418402,Eaches,670,463,319,364,609,72,581,610,363,255,331,354
8418410,Eaches,78,290,293,214,192,425,483,371,433,126,49,470
8418436,Eaches,393,216,82,420,860,512,234,484,362,354,165,554
8418444,Eaches,58,269,344,219,186,431,506,631,176,579,500,556
8418451,Eaches,625,998,943,505,566,813,1076,56,794,8,92,527
8418469,Eaches,268,809,43,544,647,488,345,614,219,74,173,579
8418477,Eaches,63,76,321,272,294,68,223,371,323,166,388,187
8418485,Eaches,116,165,218,295,150,209,42,97,125,30,156,287
8418493,Eaches,3,3,2,2,2,3,2,1,1,3,2,3
8418501,Eaches,23,21,21,26,1,24,25,26,32,16,25,33
8418519,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8418535,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8418642,Eaches,1,0,1,1,1,1,1,1,1,0,0,1
8418659,Eaches,1,1,1,0,1,1,0,1,0,0,1,1
8418667,Eaches,38,66,89,35,94,28,26,39,76,38,13,100
8418675,Eaches,4,18,17,14,20,14,10,7,8,13,23,29
8418683,Eaches,33,89,72,78,66,79,44,7,86,75,96,63
8418691,Eaches,57,50,24,80,107,124,39,8,43,68,74,12
8418709,Eaches,13,62,43,108,92,44,88,64,113,144,82,77
8418717,Eaches,81,162,5,73,25,87,74,6,136,193,109,111
8418725,Eaches,1,5,8,9,3,1,7,1,1,6,2,6
8418733,Eaches,97,57,48,18,118,68,26,13,64,79,74,94
8418741,Eaches,69,100,91,40,61,94,21,41,33,96,20,53
8418758,Eaches,81,75,151,195,6,51,71,90,33,40,4,139
8418766,Eaches,45,21,68,42,27,134,103,50,100,143,41,8
8418774,Eaches,40,26,57,46,18,21,41,14,9,23,58,48
8418782,Eaches,34,79,76,109,22,101,19,18,83,16,83,1
8418790,Eaches,9,37,56,67,101,6,88,27,62,107,52,8
8418808,Eaches,28,47,61,44,28,12,2,44,15,15,40,9
8418816,Eaches,53,19,73,56,151,83,50,110,81,119,142,168
8418824,Eaches,84,141,6,30,46,98,74,34,48,7,24,33
8418832,Eaches,80,74,37,58,54,8,46,46,15,49,61,66
8418840,Eaches,0,7,4,7,0,6,0,0,8,5,4,1
8418857,Eaches,100,165,39,71,142,96,98,95,2,9,55,165
8418865,Eaches,116,12,76,85,126,86,117,3,23,96,70,113
8418873,Eaches,606,417,329,821,251,643,105,311,18,624,33,485
8418881,Eaches,7,8,1,7,6,6,3,5,2,2,8,9
8418907,Eaches,1,1,0,1,1,0,1,2,0,0,0,2
8418915,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8418923,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8418931,Eaches,10,3,11,9,2,4,4,14,12,2,1,1
8418949,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8418956,Eaches,407,502,684,753,483,276,705,130,88,110,1,94
8418964,Eaches,1052,665,302,2007,2766,2577,621,78,599,1708,1591,2752
8418972,Eaches,0,1,1,0,1,1,1,1,1,0,0,1
8418980,Eaches,0,1,0,1,2,2,1,1,1,1,2,3
8418998,Eaches,529,638,218,71,348,262,240,203,525,44,406,572
8419004,Eaches,3193,5320,4565,3529,3706,2278,2819,163,3510,1368,3970,1071
8419012,Eaches,536,109,275,379,84,161,506,59,42,409,554,25
8419020,Eaches,715,86,72,1466,85,427,99,877,590,205,586,165
8419046,Eaches,73,58,232,381,21,137,92,4,426,751,128,4
8419061,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8419079,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8419087,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8419103,Eaches,49,6,40,40,13,25,8,14,1,24,10,44
8419111,Eaches,4,2,5,0,1,4,0,3,5,6,4,3
8419129,Eaches,79,24,19,26,32,58,68,19,22,54,75,40
8419137,Eaches,268,599,735,557,498,25,692,227,460,550,433,267
8419145,Eaches,599,206,386,405,477,348,354,516,474,499,155,507
8419152,Eaches,607,349,225,442,436,557,589,240,616,283,420,813
8419160,Eaches,239,200,20,241,19,225,142,47,174,133,186,27
8419186,Eaches,106,108,13,120,106,14,39,148,157,155,122,7
8419202,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8419210,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8419236,Eaches,7,4,5,3,4,7,5,5,3,6,7,4
8419244,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8419251,Eaches,208,391,253,128,17,177,308,45,197,248,363,103
8419285,Eaches,25,5,13,2,1,25,0,22,12,10,8,11
8419293,Eaches,5,28,15,19,27,18,21,19,16,9,26,14
8419301,Eaches,4,3,4,3,2,4,4,5,3,2,4,1
8419319,Eaches,230,246,185,93,25,209,64,77,240,196,145,33
8419327,Eaches,31,10,6,24,13,33,5,29,14,11,36,22
8419335,Eaches,297,274,163,161,120,232,234,73,303,9,27,259
8419343,Eaches,249,134,84,114,201,136,182,244,111,206,147,5
8419350,Eaches,53,109,50,95,25,26,106,100,33,78,43,67
8419368,Eaches,174,45,109,63,132,156,92,176,38,16,19,59
8419376,Eaches,15,1253,517,677,166,272,809,1250,1297,386,584,458
8419384,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8419418,Eaches,-4,-12,-5,-1,-4,-9,-4,-13,-7,-10,-9,-13
8419426,Eaches,165,212,252,417,184,333,87,106,302,445,262,442
8419434,Eaches,-8,-3,-7,0,-3,0,-4,-1,-4,-1,-4,-5
8419442,Eaches,0,-1,-2,-1,-1,-2,-1,-3,-2,-3,0,-2
8419459,Eaches,74,9,241,64,218,42,42,61,222,58,222,145
8419467,Eaches,1,1,1,1,1,0,1,1,1,2,2,2
8419509,Eaches,57,34,98,79,131,142,32,134,49,117,49,18
8419517,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8419525,Eaches,1,3,2,4,4,2,2,3,2,0,4,0
8419533,Eaches,1,1,1,0,1,0,1,1,0,2,1,2
8419541,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8419558,Eaches,13,4,4,5,35,3,3,35,33,43,4,40
8419566,Eaches,8,35,30,31,7,20,29,40,18,38,37,1
8419574,Eaches,29,25,1,55,6,45,37,16,2,4,36,62
8419582,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8419590,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8419608,Eaches,2,0,0,2,0,2,0,2,3,1,0,1
8419616,Eaches,767,958,824,595,998,1110,274,636,1008,90,180,1448
8419624,Eaches,16,43,94,102,14,40,19,23,94,104,51,77
8419632,Eaches,16,7,16,8,21,5,5,21,3,6,13,12
8419657,Eaches,13,14,4,5,5,7,7,8,11,8,3,4
8419707,Eaches,472,1667,2221,2172,2049,1668,2356,1582,2124,889,378,1605
8419715,Eaches,1,7,2,7,5,6,0,4,2,1,1,8
8419756,Eaches,6,1,4,0,3,0,3,4,3,4,4,2
8419764,Eaches,1,2,1,1,1,1,2,1,1,1,0,1
8419772,Eaches,146,83,30,44,1,47,13,146,127,44,29,173
8419780,Eaches,57,24,28,7,30,44,10,37,39,19,41,4
8419798,Eaches,248,668,674,1009,40,741,649,921,407,493,857,109
8419806,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8419814,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8419822,Eaches,666,506,855,970,232,1196,442,82,384,584,657,39
8419830,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8419855,Eaches,43,44,17,89,70,50,68,7,10,5,38,52
8419863,Eaches,3383,190,4822,2168,2950,4476,4260,3091,1738,997,835,2103
8419871,Eaches,3,16,47,58,49,44,33,39,4,71,27,43
8419889,Eaches,0,0,1,0,0,1,0,1,1,0,1,0
8419905,Eaches,1,2,3,2,2,3,1,4,2,2,1,1
8419913,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8419921,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8419939,Eaches,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0
8419954,Eaches,11,11,9,9,7,2,4,2,3,0,6,7
8419962,Eaches,12,5,11,14,17,0,18,0,6,17,10,0
8419988,Eaches,95,1594,1078,843,1703,443,536,496,1238,606,1015,59
8420002,Eaches,5,5,10,10,6,2,7,15,3,4,6,6
8420010,Eaches,4,1,5,0,0,1,3,3,3,1,4,2
8420028,Eaches,0,0,0,1,1,1,1,1,1,0,1,1
8420036,Eaches,52,44,142,144,45,5,37,37,35,130,50,26
8420044,Eaches,2,67,6,64,9,10,33,2,34,71,15,38
8420069,Eaches,127,51,44,14,111,129,144,23,141,38,141,83
8420093,Eaches,1297,747,1911,1073,1609,1847,1350,110,546,308,428,181
8420101,Eaches,171,149,165,197,67,311,260,18,246,245,128,128
8420119,Eaches,54,194,206,153,33,194,107,92,32,11,9,95
8420127,Eaches,193,63,51,195,123,354,130,147,22,529,414,44
8420135,Eaches,121,281,200,242,104,222,150,89,22,217,360,291
8420143,Eaches,2,311,283,62,167,104,214,55,1,241,336,78
8420192,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8420200,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8420218,Eaches,347,307,325,135,180,196,187,133,302,235,57,57
8420226,Eaches,548,420,423,582,370,663,692,587,366,885,610,400
8420234,Eaches,382,1024,1341,596,803,463,1598,1196,1251,959,1205,354
8420242,Eaches,1315,863,811,631,1408,870,889,1006,1014,1092,79,343
8420259,Eaches,139,205,516,588,115,992,667,701,779,1087,694,441
8420309,Eaches,70,112,56,128,60,33,115,144,108,2,100,94
8420317,Eaches,347,339,213,354,560,529,373,29,527,6,341,445
8420333,Eaches,655,463,586,335,439,271,474,410,812,954,43,723
8420341,Eaches,2378,3001,1209,2291,1994,2913,67,1060,2101,1960,392,424
8420358,Eaches,2415,432,4223,133,4076,788,3629,1493,102,3873,3464,1095
8420366,Eaches,630,375,170,2384,1799,2713,35,2679,1177,830,1380,754
8420374,Eaches,1501,1661,1453,692,637,885,1247,2038,2274,154,2381,1646
8420382,Eaches,1506,1419,733,1129,328,1490,1312,2406,607,1136,1172,849
8420390,Eaches,837,488,549,1334,132,928,9,942,1105,213,1069,681
8420408,Eaches,86,59,94,17,25,67,75,47,79,84,2,77
8420416,Eaches,868,3680,1004,1408,3030,122,1741,1317,2971,277,334,1383
8420424,Eaches,2887,1932,1512,3924,3471,2911,257,203,2685,3025,1755,1806
8420432,Eaches,2232,999,1780,1135,601,1531,1571,1476,1474,834,891,1754
8420457,Eaches,1756,1955,271,880,1466,1987,1851,526,332,2235,841,1373
8420465,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8420473,Eaches,127,112,150,15,290,97,15,292,269,205,274,52
8420481,Eaches,123,117,122,180,122,291,62,271,454,266,458,432
8420507,Eaches,11,250,371,393,17,274,491,689,552,458,256,349
8420523,Eaches,124,520,208,153,141,670,95,5,667,231,777,146
8420531,Eaches,172,85,234,184,225,1,170,5,145,223,64,69
8420549,Eaches,590,1453,1144,1115,1165,1318,1513,151,1474,324,1341,773
8420556,Eaches,117,158,102,77,188,167,157,132,30,283,239,279
8420564,Eaches,31,43,28,30,30,16,48,42,34,42,44,39
8420572,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8420580,Eaches,69,130,35,109,72,24,16,79,132,84,22,50
8420606,Eaches,3,10,8,9,5,21,21,6,14,24,5,17
8420622,Eaches,624,204,362,698,160,374,627,412,191,706,651,338
8420648,Eaches,248,297,317,122,219,74,282,313,194,357,5,33
8420655,Eaches,312,268,363,442,188,530,190,310,437,51,510,56
8420663,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8420671,Eaches,413,1446,122,345,53,282,1128,1407,1107,474,694,1229
8420697,Eaches,57,182,10,67,396,585,459,29,549,657,641,60
8420705,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8420713,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8420721,Eaches,3,1,2,4,2,1,1,2,3,0,2,5
8420739,Eaches,0,0,0,0,0,0,0,1,1,1,1,0
8420747,Eaches,121,178,192,249,39,151,270,54,208,71,91,256
8420754,Eaches,546,568,149,643,611,206,352,279,689,521,654,564
