SKU,UOM,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Avg,SKU,CategoryID,SKU,SupplierID
8462798,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8462798,700,Pre Active,4094
8462814,Eaches,61,56,52,104,12,16,6,106,68,54,93,6,52.83333333,8462814,200,Pre Active,2745
8462822,Eaches,107,75,189,119,252,30,156,257,68,80,7,115,121.25,8462822,200,Pre Active,2745
8462871,Eaches,647,40,497,106,355,450,644,250,169,368,411,695,386,8462871,200,Pre Active,2745
8462889,Eaches,662,1566,1733,1241,1229,1371,135,1310,1643,1355,1518,302,1172.083333,8462889,200,Pre Active,2745
8462897,Eaches,0,1,1,1,0,1,1,1,1,1,1,1,0.833333333,8462897,200,Pre Active,2745
8462905,Eaches,1294,1029,1193,710,272,537,750,1282,174,1196,606,1204,853.9166667,8462905,200,Pre Active,2745
8462913,Eaches,3,11,2,16,10,13,11,2,15,4,2,1,7.5,8462913,200,Pre Active,2745
8462921,Eaches,159,177,124,198,150,42,119,84,89,127,52,132,121.0833333,8462921,200,Pre Active,2745
8462939,Eaches,21,173,370,221,143,370,369,356,108,255,175,121,223.5,8462939,200,Pre Active,2745
8462947,Eaches,412,232,58,655,632,153,585,775,427,159,808,38,411.1666667,8462947,200,Pre Active,2745
8462954,Eaches,761,744,760,246,322,82,179,160,43,608,242,129,356.3333333,8462954,200,Pre Active,2745
8462962,Eaches,578,2750,839,2098,217,2427,1053,1781,705,2007,677,469,1300.083333,8462962,200,Pre Active,2745
8462970,Eaches,40,104,104,60,24,97,85,94,24,57,33,73,66.25,8462970,200,Pre Active,2745
8462988,Eaches,12,25,24,28,34,26,25,6,30,1,26,4,20.08333333,8462988,200,Pre Active,2745
8462996,Eaches,5,5,13,11,3,2,1,7,10,4,6,8,6.25,8462996,200,Pre Active,2745
8463002,Eaches,42,32,9,20,43,26,14,28,5,12,43,28,25.16666667,8463002,200,Pre Active,2745
8463010,Eaches,201,170,101,123,89,7,35,64,183,110,166,29,106.5,8463010,200,Pre Active,2745
8463028,Eaches,623,371,417,295,643,263,219,317,195,157,22,616,344.8333333,8463028,200,Pre Active,2745
8463036,Eaches,166,30,102,38,167,90,15,135,103,21,47,81,82.91666667,8463036,200,Pre Active,2745
8463044,Eaches,749,490,35,650,584,422,147,216,529,453,287,753,442.9166667,8463044,200,Pre Active,2745
8463069,Eaches,74,97,101,92,23,6,20,23,100,67,1,94,58.16666667,8463069,200,Pre Active,2745
8463077,Eaches,29,37,24,27,23,19,0,19,1,37,37,13,22.16666667,8463077,200,Pre Active,2745
8463085,Eaches,12,24,9,8,22,10,22,0,12,5,19,7,12.5,8463085,200,Pre Active,2745
8463093,Eaches,851,556,49,16,308,779,321,130,524,397,922,769,468.5,8463093,340,Pre Active,95
8463101,Eaches,719,843,952,255,175,249,143,56,573,340,1054,275,469.5,8463101,200,Pre Active,2745
8463119,Eaches,2,0,5,3,2,5,6,2,0,6,5,1,3.083333333,8463119,200,Pre Active,2745
8463127,Eaches,422,414,207,198,187,247,495,483,419,15,118,162,280.5833333,8463127,200,Pre Active,2745
8463135,Eaches,2,3,7,3,6,5,1,5,8,3,6,5,4.5,8463135,200,Pre Active,2745
8463143,Eaches,89,243,319,142,53,210,189,129,122,243,55,71,155.4166667,8463143,200,Pre Active,2745
8463168,Eaches,183,5,70,233,108,42,214,27,93,89,177,74,109.5833333,8463168,380,Active,1942
8463176,Eaches,697,49,438,109,0,133,262,491,101,13,429,558,273.3333333,8463176,340,Pre Active,95
8463184,Eaches,463,414,55,567,17,362,414,893,711,266,445,784,449.25,8463184,340,Pre Active,95
8463192,Eaches,702,620,600,529,925,266,277,24,31,739,605,119,453.0833333,8463192,340,Pre Active,95
8463200,Eaches,594,437,726,238,555,737,230,825,303,260,3,473,448.4166667,8463200,340,Pre Active,1246
8463218,Eaches,48,201,59,119,233,204,163,201,188,178,234,170,166.5,8463218,380,Active,1942
8463226,Eaches,695,233,446,650,330,248,179,168,698,344,209,299,374.9166667,8463226,200,Active,90000
8463234,Eaches,1190,622,90,178,587,1055,723,472,658,138,528,1142,615.25,8463234,200,Active,90000
8463242,Eaches,279,301,148,285,102,395,199,217,202,330,368,411,269.75,8463242,200,Active,90000
8463259,Eaches,547,152,57,167,277,392,665,391,161,298,426,715,354,8463259,200,Active,90000
8463267,Eaches,748,610,780,309,199,467,291,1099,1148,93,42,838,552,8463267,200,Active,90000
8463275,Eaches,808,762,346,719,68,186,1075,441,296,506,690,981,573.1666667,8463275,200,Active,90000
8463283,Eaches,0,103,111,121,215,173,204,34,133,203,145,28,122.5,8463283,340,Active,1977
8463291,Eaches,88,73,194,80,169,63,79,19,75,52,73,51,84.66666667,8463291,340,Active,1977
8463309,Eaches,28,60,109,104,131,169,107,121,164,14,3,26,86.33333333,8463309,340,Active,1977
8463317,Eaches,37,119,15,146,177,224,223,148,171,113,89,90,129.3333333,8463317,340,Active,1977
8463325,Eaches,1548,1901,828,869,811,1888,1357,703,533,1695,811,515,1121.583333,8463325,340,Pre Active,52070
8463333,Eaches,2,1,1,2,1,1,1,1,1,1,2,2,1.333333333,8463333,700,Pre Active,2087
8463358,Eaches,58,35,203,81,225,7,23,43,90,79,143,40,85.58333333,8463358,200,Pre Active,2745
8463366,Eaches,19,17,17,29,14,12,15,31,15,31,4,19,18.58333333,8463366,200,Pre Active,2745
8463374,Eaches,1,1,0,1,2,1,1,1,2,1,2,1,1.166666667,8463374,200,Pre Active,2745
8463382,Eaches,137,164,93,34,239,116,9,60,110,186,142,19,109.0833333,8463382,200,Pre Active,2745
8463390,Eaches,73,103,15,128,131,170,43,169,83,82,76,140,101.0833333,8463390,200,Pre Active,2745
8463408,Eaches,28,186,51,198,51,11,47,145,180,1,143,173,101.1666667,8463408,200,Pre Active,2745
8463424,Eaches,52,136,291,139,252,275,24,306,113,136,139,301,180.3333333,8463424,200,Pre Active,2745
8463432,Eaches,99,1,81,93,56,50,34,73,87,84,99,54,67.58333333,8463432,200,Pre Active,2745
8463440,Eaches,16,84,9,102,56,61,37,37,60,49,8,43,46.83333333,8463440,200,Pre Active,2745
8463457,Eaches,12,5,17,14,19,18,10,21,6,22,1,2,12.25,8463457,200,Pre Active,2745
8463465,Eaches,21,68,21,32,2,64,11,30,21,42,21,48,31.75,8463465,200,Pre Active,2745
8463473,Eaches,14,4,4,4,4,2,5,12,11,7,4,12,6.916666667,8463473,200,Pre Active,2745
8463481,Eaches,12,27,27,24,19,53,14,20,4,5,53,36,24.5,8463481,200,Pre Active,2745
8463499,Eaches,53,96,11,153,47,159,180,151,102,174,161,75,113.5,8463499,200,Pre Active,2745
8463507,Eaches,890,796,835,276,222,139,790,132,62,819,151,249,446.75,8463507,200,Pre Active,2745
8463515,Eaches,11,10,13,6,5,13,18,2,11,16,2,9,9.666666667,8463515,200,Pre Active,2745
8463523,Eaches,733,240,1393,1351,472,1373,917,83,1155,426,1301,1313,896.4166667,8463523,200,Pre Active,2745
8463531,Eaches,1002,1560,721,556,351,491,168,1314,641,120,1354,1435,809.4166667,8463531,200,Pre Active,2745
8463549,Eaches,421,600,415,545,363,303,732,435,688,518,192,85,441.4166667,8463549,200,Pre Active,2745
8463556,Eaches,2,4,1,4,2,2,2,5,5,1,4,3,2.916666667,8463556,370,Discontinued,6016
8463564,Eaches,90,58,18,83,69,83,135,62,67,141,142,22,80.83333333,8463564,200,Pre Active,2745
8463580,Eaches,1497,267,1787,1110,521,2143,1002,1492,1110,76,1129,209,1028.583333,8463580,200,Pre Active,2745
8463614,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8463614,700,Pre Active,38963
8463622,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8463622,700,Pre Active,15851
8463630,Eaches,894,1221,603,406,1125,66,1226,59,867,258,217,252,599.5,8463630,200,Pre Active,5842
8463671,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8463671,380,Seasonal,52070
8463689,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8463689,360,Seasonal,4864
8463705,Eaches,4,241,446,402,247,360,193,422,298,2,56,430,258.4166667,8463705,430,Active,52070
8463713,Eaches,357,435,446,33,62,248,376,607,95,135,82,611,290.5833333,8463713,430,Active,52070
8463754,Eaches,23,13,10,6,20,29,26,14,12,1,19,4,14.75,8463754,700,Pre Active,4615
8463762,Eaches,2,3,1,2,0,0,2,1,0,1,4,4,1.666666667,8463762,700,Pre Active,4615
8463846,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8463846,330,Discontinued,5756
8463887,Eaches,3275,31,3204,2682,1464,1300,1042,1625,561,2119,2068,210,1631.75,8463887,310,Active,85243
8463937,Eaches,2959,1304,1837,2342,2086,1834,967,1635,1274,2969,359,2303,1822.416667,8463937,310,Active,85243
8463945,Eaches,273,172,388,1033,208,1055,285,620,407,589,245,186,455.0833333,8463945,340,Pre Active,1246
8463952,Eaches,387,279,132,432,305,262,308,355,22,500,248,426,304.6666667,8463952,360,Seasonal,4864
8463960,Eaches,814,1198,1638,1247,1003,128,1397,75,414,1681,691,1667,996.0833333,8463960,310,Active,85243
8463978,Eaches,131,109,160,36,186,144,11,111,178,148,36,124,114.5,8463978,340,Pre Active,51726
8463994,Eaches,1410,1081,2324,1909,134,1386,1583,1154,476,2134,1841,1408,1403.333333,8463994,340,Active,51726
8464026,Eaches,410,257,511,439,239,526,172,286,497,110,6,306,313.25,8464026,340,Active,3141
8464034,Eaches,39,92,326,264,383,12,366,506,457,365,356,141,275.5833333,8464034,330,Seasonal,51726
8464059,Eaches,245,493,308,212,258,420,131,236,392,440,72,414,301.75,8464059,340,Active,3141
8464083,Eaches,313,436,409,359,182,261,41,22,358,217,340,244,265.1666667,8464083,360,Seasonal,4864
8464216,Eaches,29,152,154,10,31,141,69,14,151,190,43,148,94.33333333,8464216,330,Active,85243
8464299,Eaches,427,454,420,260,146,66,88,140,132,28,596,458,267.9166667,8464299,380,Discontinued,85243
8464356,Eaches,10,395,263,108,368,481,468,183,150,129,216,459,269.1666667,8464356,380,Discontinued,85243
8464372,Eaches,432,345,188,369,80,410,105,265,433,40,124,104,241.25,8464372,380,Discontinued,85243
8464430,Eaches,55,122,72,21,159,132,55,100,169,64,11,125,90.41666667,8464430,460,Active,4222
8464448,Eaches,605,437,574,206,124,189,381,352,426,615,411,246,380.5,8464448,200,Pre Active,2745
8464455,Eaches,297,303,314,198,244,204,313,176,332,191,409,167,262.3333333,8464455,200,Pre Active,2745
8464471,Eaches,71,350,261,363,457,79,318,124,28,362,414,344,264.25,8464471,200,Pre Active,2745
8464497,Eaches,1426,1320,522,591,597,543,1525,154,344,252,27,934,686.25,8464497,200,Pre Active,2745
8464505,Eaches,810,1145,821,2208,346,2661,797,1548,670,2512,1206,784,1292.333333,8464505,200,Pre Active,2745
8464513,Eaches,32,363,993,407,435,1070,1402,355,495,719,338,1251,655,8464513,200,Pre Active,2745
8464539,Eaches,471,65,502,268,9,167,276,453,269,781,521,573,362.9166667,8464539,310,Seasonal,85243
8464547,Eaches,136,451,425,96,5,143,311,400,73,383,19,143,215.4166667,8464547,200,Pre Active,2745
8464554,Eaches,93,54,276,109,451,70,390,394,275,383,357,331,265.25,8464554,200,Pre Active,2745
8464562,Eaches,15,22,21,11,5,10,4,4,12,7,7,2,10,8464562,200,Pre Active,2745
8464588,Eaches,97,117,19,174,8,118,144,177,170,98,88,74,107,8464588,200,Pre Active,2745
8464596,Eaches,120,152,158,62,112,32,104,25,120,95,121,92,99.41666667,8464596,200,Pre Active,2745
8464604,Eaches,10,1610,455,801,1791,1250,660,1232,206,88,803,174,756.6666667,8464604,310,Discontinued,85243
8464612,Eaches,53,27,129,117,160,30,149,23,105,23,121,127,88.66666667,8464612,200,Pre Active,2745
8464620,Eaches,84,23,200,203,299,226,375,109,158,381,232,283,214.4166667,8464620,200,Pre Active,2745
8464638,Eaches,218,9,140,297,135,273,64,318,214,250,137,82,178.0833333,8464638,200,Pre Active,2745
8464646,Eaches,3,0,3,4,4,4,0,2,6,2,3,3,2.833333333,8464646,200,Pre Active,2745
8464653,Eaches,221,201,91,324,93,5,293,286,333,411,185,103,212.1666667,8464653,200,Pre Active,2745
8464679,Eaches,121,137,161,285,211,76,443,33,191,236,329,364,215.5833333,8464679,200,Pre Active,2745
8464729,Eaches,571,85,1529,200,252,306,73,1411,516,970,1221,1574,725.6666667,8464729,340,Pre Active,4970
8464745,Eaches,1,1,1,1,1,1,1,1,0,1,2,1,1,8464745,700,Pre Active,2088
8464760,Eaches,53,64,47,23,72,31,59,59,34,19,50,14,43.75,8464760,200,Pre Active,2745
8464778,Eaches,309,288,125,259,235,358,354,200,224,341,33,305,252.5833333,8464778,460,Active,50282
8464786,Eaches,3,37,15,32,30,40,17,41,18,40,48,26,28.91666667,8464786,200,Pre Active,2745
8464794,Eaches,57,12,65,265,268,234,232,239,54,152,146,251,164.5833333,8464794,460,Active,50282
8464828,Eaches,132,110,1,76,71,1,59,97,31,35,127,29,64.08333333,8464828,460,Active,50282
8464836,Eaches,10,8,19,8,15,6,19,13,17,21,4,3,11.91666667,8464836,200,Pre Active,2745
8464844,Eaches,13,18,18,16,1,10,24,20,24,21,12,2,14.91666667,8464844,200,Pre Active,2745
8464851,Eaches,4,81,42,0,21,52,30,19,38,81,32,47,37.25,8464851,200,Pre Active,2745
8464885,Eaches,3226,2499,1397,653,2983,3213,192,2732,2121,2001,3672,3696,2365.416667,8464885,360,Seasonal,51726
8465098,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8465098,200,Discontinued,2745
8465114,Eaches,2,7,69,72,13,28,15,121,129,161,76,87,65,8465114,320,Active,52070
8465148,Eaches,53,56,64,17,42,11,4,22,27,57,66,61,40,8465148,200,Pre Active,2745
8465155,Eaches,37,245,420,729,768,4,382,332,479,550,495,773,434.5,8465155,340,Active,6018
8465163,Eaches,4,5,2,12,9,5,8,13,8,10,6,6,7.333333333,8465163,200,Pre Active,2745
8465171,Eaches,0,0,1,0,1,1,0,1,1,0,0,0,0.416666667,8465171,200,Pre Active,2745
8465189,Eaches,239,123,283,111,55,304,33,137,124,246,191,283,177.4166667,8465189,200,Pre Active,2745
8465197,Eaches,22,52,16,22,26,32,37,45,65,58,71,44,40.83333333,8465197,200,Pre Active,2745
8465239,Eaches,121,6,204,102,85,101,100,9,81,141,93,260,108.5833333,8465239,200,Pre Active,2745
8465254,Eaches,40,143,29,16,60,2,20,94,140,130,13,128,67.91666667,8465254,410,Active,52070
8465262,Eaches,460,364,22,184,422,177,691,487,863,426,567,213,406.3333333,8465262,340,Active,6018
8465379,Eaches,254,710,825,324,160,1110,685,153,1100,1228,1193,123,655.4166667,8465379,310,Active,52070
8465387,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8465387,330,Seasonal,52070
8465429,Eaches,132,392,354,338,419,333,192,199,12,24,218,371,248.6666667,8465429,330,Active,4970
8465478,Eaches,2287,1516,1879,1018,1969,2315,1917,1222,1664,618,402,1419,1518.833333,8465478,200,Pre Active,30411
8465486,Eaches,396,380,210,597,184,87,805,807,390,882,493,893,510.3333333,8465486,200,Pre Active,30411
8465494,Eaches,240,62,376,305,188,446,403,35,47,313,364,24,233.5833333,8465494,200,Pre Active,30411
8465536,Eaches,416,193,364,700,60,606,707,701,308,123,563,111,404.3333333,8465536,340,Pre Active,5745
8465544,Eaches,93,76,4,8,44,36,2,91,58,47,21,36,43,8465544,410,Active,52070
8465551,Eaches,58,109,94,19,10,54,58,5,101,50,29,26,51.08333333,8465551,200,Pre Active,30411
8465569,Eaches,84,57,63,75,72,5,37,23,39,32,54,66,50.58333333,8465569,200,Pre Active,30411
8465577,Eaches,2,27,10,1,14,19,34,23,30,13,28,10,17.58333333,8465577,200,Pre Active,30411
8465593,Eaches,7,0,0,16,7,15,23,19,14,17,7,23,12.33333333,8465593,200,Pre Active,30411
8465601,Eaches,8,12,7,13,1,12,6,4,10,1,8,2,7,8465601,200,Pre Active,30411
8465619,Eaches,12,25,18,24,0,25,10,32,25,5,14,3,16.08333333,8465619,200,Pre Active,30411
8465635,Eaches,55,53,45,124,25,139,116,25,103,93,121,97,83,8465635,200,Pre Active,30411
8465643,Eaches,8,4,5,12,1,0,8,8,8,4,17,4,6.583333333,8465643,200,Pre Active,30411
8465650,Eaches,891,503,328,892,134,197,626,46,99,157,549,909,444.25,8465650,200,Pre Active,30411
8465668,Eaches,556,170,94,289,317,494,530,297,83,377,115,325,303.9166667,8465668,200,Pre Active,30411
8465676,Eaches,554,613,152,494,513,550,297,519,209,493,72,637,425.25,8465676,200,Pre Active,30411
8465684,Eaches,14,15,2,35,16,24,26,3,31,19,28,35,20.66666667,8465684,200,Pre Active,30411
8465692,Eaches,38,16,5,1,16,16,24,35,27,28,26,11,20.25,8465692,200,Seasonal,30411
8465700,Eaches,8,92,21,29,22,86,38,31,90,86,26,69,49.83333333,8465700,200,Pre Active,30411
8465718,Eaches,249,52,144,140,325,148,12,244,142,242,265,302,188.75,8465718,200,Pre Active,30411
8465726,Eaches,37,115,15,224,99,24,156,208,82,111,149,42,105.1666667,8465726,200,Seasonal,30411
8465734,Eaches,100,100,141,46,68,290,277,162,238,72,117,264,156.25,8465734,200,Pre Active,30411
8465742,Eaches,35,24,7,6,18,28,37,28,25,19,22,32,23.41666667,8465742,200,Pre Active,30411
8465759,Eaches,2,15,10,57,37,43,16,23,32,62,41,22,30,8465759,200,Seasonal,30411
8465767,Eaches,35,50,58,7,52,70,27,8,43,42,31,40,38.58333333,8465767,200,Seasonal,30411
8465775,Eaches,4,13,11,15,9,4,6,9,12,1,11,13,9,8465775,200,Pre Active,30411
8465783,Eaches,42,33,34,27,15,5,33,16,31,1,44,4,23.75,8465783,200,Pre Active,30411
8465791,Eaches,23,10,24,6,6,23,2,9,14,11,2,2,11,8465791,200,Pre Active,30411
8465809,Eaches,87,0,84,54,97,47,26,25,54,44,94,98,59.16666667,8465809,200,Pre Active,30411
8465817,Eaches,4,11,9,10,0,12,9,6,3,12,10,1,7.25,8465817,200,Pre Active,30411
8465833,Eaches,9,3,10,2,7,5,7,10,8,9,7,10,7.25,8465833,200,Pre Active,30411
8465858,Eaches,22,51,95,93,56,35,92,69,75,52,47,21,59,8465858,200,Pre Active,30411
8465866,Eaches,84,281,535,751,566,397,348,489,285,999,427,295,454.75,8465866,430,Active,52070
8465874,Eaches,73,64,41,55,7,65,36,13,10,21,20,33,36.5,8465874,200,Pre Active,30411
8465882,Eaches,118,89,24,66,83,102,72,2,77,61,104,70,72.33333333,8465882,200,Pre Active,30411
8465890,Eaches,13,73,97,91,21,137,145,107,29,97,168,128,92.16666667,8465890,310,Active,52070
8465908,Eaches,148,127,142,152,71,76,125,54,33,159,30,126,103.5833333,8465908,200,Pre Active,30411
8465916,Eaches,88,9,69,80,57,97,64,66,5,33,92,24,57,8465916,200,Pre Active,30411
8465924,Eaches,47,30,30,28,40,41,35,41,9,18,55,52,35.5,8465924,200,Pre Active,30411
8465932,Eaches,4,9,6,11,3,1,11,1,4,2,3,9,5.333333333,8465932,200,Pre Active,30411
8465940,Eaches,654,48,143,417,515,231,54,563,330,524,398,540,368.0833333,8465940,200,Pre Active,30411
8465965,Eaches,97,127,183,67,20,119,129,115,173,21,154,76,106.75,8465965,310,Active,52070
8465973,Eaches,327,359,80,203,263,227,294,293,193,275,414,207,261.25,8465973,310,Active,52070
8465981,Eaches,57,26,62,232,15,143,132,100,52,50,37,57,80.25,8465981,310,Active,52070
8466039,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8466039,330,Seasonal,52070
8466054,Eaches,342,359,342,63,10,130,326,235,336,287,288,211,244.0833333,8466054,410,Active,52070
8466062,Eaches,152,58,204,203,145,162,340,57,313,322,244,171,197.5833333,8466062,410,Active,52070
8466088,Eaches,221,241,178,98,123,253,291,319,109,347,308,247,227.9166667,8466088,410,Active,52070
8466179,Eaches,192,127,222,144,179,191,137,22,4,236,8,110,131,8466179,400,Discontinued,66000
8466203,Eaches,80,77,154,279,128,210,181,486,137,164,178,310,198.6666667,8466203,400,Discontinued,66000
8466229,Eaches,123,104,113,87,352,133,57,391,155,135,215,67,161,8466229,400,Discontinued,66000
8466237,Eaches,361,312,233,237,260,241,70,310,174,101,221,118,219.8333333,8466237,400,Discontinued,66000
8466245,Eaches,10,17,202,234,171,124,133,133,75,232,217,259,150.5833333,8466245,400,Discontinued,66000
8466278,Eaches,522,110,156,1044,453,91,475,505,685,377,274,232,410.3333333,8466278,330,Active,4420
8466310,Eaches,37,56,42,82,52,83,60,39,49,8,44,74,52.16666667,8466310,340,Seasonal,2534
8466328,Eaches,3,8,1,3,4,2,4,5,5,5,4,0,3.666666667,8466328,200,Seasonal,30411
8466377,Eaches,3,21,13,1,46,54,29,50,28,33,4,73,29.58333333,8466377,350,Pre Active,5499
8466542,Eaches,270,166,67,298,330,137,315,481,345,349,429,295,290.1666667,8466542,200,Pre Active,2745
8466559,Eaches,1063,258,1244,191,1196,1050,644,779,1161,1264,602,541,832.75,8466559,430,Active,4970
8466575,Eaches,16,471,358,733,117,351,353,273,588,678,678,333,412.4166667,8466575,330,Active,60308
8466591,Eaches,399,144,239,173,158,466,426,27,84,506,545,473,303.3333333,8466591,330,Active,60308
8466617,Eaches,48,4,98,15,134,11,202,81,184,190,20,62,87.41666667,8466617,200,Pre Active,2745
8466625,Eaches,20,534,385,197,247,212,187,40,910,403,468,929,377.6666667,8466625,200,Pre Active,2745
8466633,Eaches,66,95,41,93,14,168,178,79,107,39,5,137,85.16666667,8466633,200,Seasonal,2745
8466708,Eaches,139,434,754,584,451,850,714,394,831,49,646,725,547.5833333,8466708,310,Active,88111
8466716,Eaches,83,61,171,98,282,16,39,236,156,131,137,245,137.9166667,8466716,310,Active,88111
8466773,Eaches,33,70,13,7,36,62,13,16,57,13,36,67,35.25,8466773,200,Pre Active,2745
8466781,Eaches,169,108,94,6,95,51,28,68,57,70,80,122,79,8466781,200,Pre Active,2745
8466815,Eaches,0,1,1,1,0,0,0,0,1,0,1,0,0.416666667,8466815,700,Pre Active,3266
8466864,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8466864,360,Active,52070
8466930,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8466930,360,Active,52070
8466971,Eaches,59,25,95,3,26,3,84,71,16,71,61,102,51.33333333,8466971,200,Discontinued,2746
8466989,Eaches,114,163,174,102,36,37,193,140,145,184,23,51,113.5,8466989,200,Pre Active,2746
8466997,Eaches,88,20,93,17,26,17,86,11,75,50,92,10,48.75,8466997,200,Discontinued,2746
8467029,Eaches,75,79,45,80,5,79,72,73,13,45,19,24,50.75,8467029,200,Discontinued,2746
8467045,Eaches,228,229,169,396,436,225,544,55,84,23,570,140,258.25,8467045,380,Active,52070
8467052,Eaches,214,83,163,278,38,104,141,264,67,194,85,337,164,8467052,410,Active,16934
8467243,Eaches,45,45,24,58,20,5,7,44,53,46,41,29,34.75,8467243,200,Pre Active,2745
8467250,Eaches,15,11,13,36,34,42,46,11,20,37,40,48,29.41666667,8467250,200,Discontinued,2746
8467268,Eaches,147,193,247,357,239,322,68,440,100,189,297,385,248.6666667,8467268,200,Pre Active,2745
8467292,Eaches,74,21,1,54,105,36,122,65,56,72,120,58,65.33333333,8467292,200,Pre Active,2745
8467300,Eaches,202,200,40,71,163,191,191,22,150,18,13,188,120.75,8467300,380,Seasonal,16934
8467375,Eaches,365,336,116,261,423,171,21,477,172,527,485,34,282.3333333,8467375,200,Seasonal,2745
